교통수단별,기준연월,목적,성별,연령,인원수
인천공항,2024-06-30,관광,여성,61세이상,34276
제주공항,2024-06-30,관광,여성,61세이상,4040
제주항,2024-06-30,관광,여성,61세이상,4948
기타공항,2024-06-30,기타,여성,61세이상,102
기타항구,2024-06-30,기타,여성,61세이상,67
김포,2024-06-30,기타,여성,61세이상,303
김해,2024-06-30,기타,여성,61세이상,290
부산,2024-06-30,기타,여성,61세이상,28
인천,2024-06-30,기타,여성,61세이상,24
인천공항,2024-06-30,기타,여성,61세이상,6288
제주공항,2024-06-30,기타,여성,61세이상,50
김포,2024-06-30,상용,여성,61세이상,4
김해,2024-06-30,상용,여성,61세이상,4
부산,2024-06-30,상용,여성,61세이상,1
인천공항,2024-06-30,상용,여성,61세이상,50
제주공항,2024-06-30,상용,여성,61세이상,1
김해,2024-06-30,유학연수,여성,61세이상,0
인천공항,2024-06-30,유학연수,여성,61세이상,6
기타공항,2024-07-31,공용,남성,20세 이하,59
김포,2024-07-31,공용,남성,20세 이하,6
김해,2024-07-31,공용,남성,20세 이하,26
부산,2024-07-31,공용,남성,20세 이하,0
인천공항,2024-07-31,공용,남성,20세 이하,609
기타공항,2024-07-31,관광,남성,20세 이하,1914
기타항구,2024-07-31,관광,남성,20세 이하,4076
김포,2024-07-31,관광,남성,20세 이하,4302
김해,2024-07-31,관광,남성,20세 이하,8323
부산,2024-07-31,관광,남성,20세 이하,1097
인천,2024-07-31,관광,남성,20세 이하,593
인천공항,2024-07-31,관광,남성,20세 이하,63842
제주공항,2024-07-31,관광,남성,20세 이하,11467
제주항,2024-07-31,관광,남성,20세 이하,2058
기타공항,2024-07-31,기타,남성,20세 이하,21
기타항구,2024-07-31,기타,남성,20세 이하,17
김포,2024-07-31,기타,남성,20세 이하,101
김해,2024-07-31,기타,남성,20세 이하,177
부산,2024-07-31,기타,남성,20세 이하,0
인천공항,2024-07-31,기타,남성,20세 이하,2332
제주공항,2024-07-31,기타,남성,20세 이하,13
기타공항,2024-07-31,상용,남성,20세 이하,0
김포,2024-07-31,상용,남성,20세 이하,4
김해,2024-07-31,상용,남성,20세 이하,1
인천공항,2024-07-31,상용,남성,20세 이하,32
기타공항,2024-07-31,유학연수,남성,20세 이하,13
김포,2024-07-31,유학연수,남성,20세 이하,34
김해,2024-07-31,유학연수,남성,20세 이하,67
부산,2024-07-31,유학연수,남성,20세 이하,0
인천,2024-07-31,유학연수,남성,20세 이하,1
인천공항,2024-07-31,유학연수,남성,20세 이하,627
제주공항,2024-07-31,유학연수,남성,20세 이하,4
기타공항,2024-07-31,공용,남성,21~30세,4
기타항구,2024-07-31,공용,남성,21~30세,1
김포,2024-07-31,공용,남성,21~30세,6
김해,2024-07-31,공용,남성,21~30세,20
부산,2024-07-31,공용,남성,21~30세,1
인천공항,2024-07-31,공용,남성,21~30세,216
기타공항,2024-07-31,관광,남성,21~30세,868
기타항구,2024-07-31,관광,남성,21~30세,812
김포,2024-07-31,관광,남성,21~30세,4330
김해,2024-07-31,관광,남성,21~30세,5707
부산,2024-07-31,관광,남성,21~30세,621
인천,2024-07-31,관광,남성,21~30세,123
인천공항,2024-07-31,관광,남성,21~30세,52404
제주공항,2024-07-31,관광,남성,21~30세,7682
제주항,2024-07-31,관광,남성,21~30세,342
기타공항,2024-07-31,기타,남성,21~30세,67
기타항구,2024-07-31,기타,남성,21~30세,13
김포,2024-07-31,기타,남성,21~30세,212
김해,2024-07-31,기타,남성,21~30세,761
부산,2024-07-31,기타,남성,21~30세,6
인천,2024-07-31,기타,남성,21~30세,4
인천공항,2024-07-31,기타,남성,21~30세,11072
제주공항,2024-07-31,기타,남성,21~30세,54
기타공항,2024-07-31,상용,남성,21~30세,5
김포,2024-07-31,상용,남성,21~30세,43
김해,2024-07-31,상용,남성,21~30세,79
인천공항,2024-07-31,상용,남성,21~30세,948
제주공항,2024-07-31,상용,남성,21~30세,10
기타공항,2024-07-31,유학연수,남성,21~30세,111
김포,2024-07-31,유학연수,남성,21~30세,237
김해,2024-07-31,유학연수,남성,21~30세,584
부산,2024-07-31,유학연수,남성,21~30세,9
인천,2024-07-31,유학연수,남성,21~30세,4
인천공항,2024-07-31,유학연수,남성,21~30세,5156
제주공항,2024-07-31,유학연수,남성,21~30세,35
기타공항,2024-07-31,공용,남성,31~40세,17
김포,2024-07-31,공용,남성,31~40세,16
김해,2024-07-31,공용,남성,31~40세,61
부산,2024-07-31,공용,남성,31~40세,1
인천공항,2024-07-31,공용,남성,31~40세,647
제주공항,2024-07-31,공용,남성,31~40세,2
기타공항,2024-07-31,관광,남성,31~40세,937
기타항구,2024-07-31,관광,남성,31~40세,1604
김포,2024-07-31,관광,남성,31~40세,6078
김해,2024-07-31,관광,남성,31~40세,7082
부산,2024-07-31,관광,남성,31~40세,467
인천,2024-07-31,관광,남성,31~40세,330
인천공항,2024-07-31,관광,남성,31~40세,53934
제주공항,2024-07-31,관광,남성,31~40세,9123
제주항,2024-07-31,관광,남성,31~40세,568
기타공항,2024-07-31,기타,남성,31~40세,108
기타항구,2024-07-31,기타,남성,31~40세,60
김포,2024-07-31,기타,남성,31~40세,395
김해,2024-07-31,기타,남성,31~40세,1265
부산,2024-07-31,기타,남성,31~40세,12
인천,2024-07-31,기타,남성,31~40세,20
인천공항,2024-07-31,기타,남성,31~40세,14052
제주공항,2024-07-31,기타,남성,31~40세,123
기타공항,2024-07-31,상용,남성,31~40세,37
기타항구,2024-07-31,상용,남성,31~40세,4
김포,2024-07-31,상용,남성,31~40세,226
김해,2024-07-31,상용,남성,31~40세,252
부산,2024-07-31,상용,남성,31~40세,1
인천,2024-07-31,상용,남성,31~40세,5
인천공항,2024-07-31,상용,남성,31~40세,2494
제주공항,2024-07-31,상용,남성,31~40세,26
기타공항,2024-07-31,유학연수,남성,31~40세,21
김포,2024-07-31,유학연수,남성,31~40세,21
김해,2024-07-31,유학연수,남성,31~40세,97
부산,2024-07-31,유학연수,남성,31~40세,1
인천,2024-07-31,유학연수,남성,31~40세,1
인천공항,2024-07-31,유학연수,남성,31~40세,719
제주공항,2024-07-31,유학연수,남성,31~40세,16
기타공항,2024-07-31,공용,남성,41~50세,28
기타항구,2024-07-31,공용,남성,41~50세,0
김포,2024-07-31,공용,남성,41~50세,48
김해,2024-07-31,공용,남성,41~50세,80
부산,2024-07-31,공용,남성,41~50세,4
인천공항,2024-07-31,공용,남성,41~50세,892
제주공항,2024-07-31,공용,남성,41~50세,3
기타공항,2024-07-31,관광,남성,41~50세,1401
기타항구,2024-07-31,관광,남성,41~50세,2224
김포,2024-07-31,관광,남성,41~50세,7548
김해,2024-07-31,관광,남성,41~50세,8323
부산,2024-07-31,관광,남성,41~50세,773
인천,2024-07-31,관광,남성,41~50세,653
인천공항,2024-07-31,관광,남성,41~50세,51789
제주공항,2024-07-31,관광,남성,41~50세,5676
제주항,2024-07-31,관광,남성,41~50세,905
기타공항,2024-07-31,기타,남성,41~50세,82
기타항구,2024-07-31,기타,남성,41~50세,26
김포,2024-07-31,기타,남성,41~50세,382
김해,2024-07-31,기타,남성,41~50세,484
부산,2024-07-31,기타,남성,41~50세,7
인천,2024-07-31,기타,남성,41~50세,13
인천공항,2024-07-31,기타,남성,41~50세,7111
제주공항,2024-07-31,기타,남성,41~50세,90
기타공항,2024-07-31,상용,남성,41~50세,27
기타항구,2024-07-31,상용,남성,41~50세,9
김포,2024-07-31,상용,남성,41~50세,271
김해,2024-07-31,상용,남성,41~50세,238
부산,2024-07-31,상용,남성,41~50세,6
인천,2024-07-31,상용,남성,41~50세,2
인천공항,2024-07-31,상용,남성,41~50세,2252
제주공항,2024-07-31,상용,남성,41~50세,34
기타공항,2024-07-31,유학연수,남성,41~50세,7
김포,2024-07-31,유학연수,남성,41~50세,11
김해,2024-07-31,유학연수,남성,41~50세,10
인천공항,2024-07-31,유학연수,남성,41~50세,147
제주공항,2024-07-31,유학연수,남성,41~50세,1
기타공항,2024-07-31,공용,남성,51~60세,14
기타항구,2024-07-31,공용,남성,51~60세,1
김포,2024-07-31,공용,남성,51~60세,32
김해,2024-07-31,공용,남성,51~60세,57
인천공항,2024-07-31,공용,남성,51~60세,727
제주공항,2024-07-31,공용,남성,51~60세,0
기타공항,2024-07-31,관광,남성,51~60세,743
기타항구,2024-07-31,관광,남성,51~60세,2182
김포,2024-07-31,관광,남성,51~60세,6000
김해,2024-07-31,관광,남성,51~60세,5735
부산,2024-07-31,관광,남성,51~60세,894
인천,2024-07-31,관광,남성,51~60세,925
인천공항,2024-07-31,관광,남성,51~60세,35243
제주공항,2024-07-31,관광,남성,51~60세,2844
제주항,2024-07-31,관광,남성,51~60세,750
기타공항,2024-07-31,기타,남성,51~60세,124
기타항구,2024-07-31,기타,남성,51~60세,14
김포,2024-07-31,기타,남성,51~60세,291
김해,2024-07-31,기타,남성,51~60세,258
부산,2024-07-31,기타,남성,51~60세,4
인천,2024-07-31,기타,남성,51~60세,41
인천공항,2024-07-31,기타,남성,51~60세,5685
제주공항,2024-07-31,기타,남성,51~60세,54
기타공항,2024-07-31,상용,남성,51~60세,19
기타항구,2024-07-31,상용,남성,51~60세,6
김포,2024-07-31,상용,남성,51~60세,283
김해,2024-07-31,상용,남성,51~60세,150
부산,2024-07-31,상용,남성,51~60세,7
인천공항,2024-07-31,상용,남성,51~60세,1140
제주공항,2024-07-31,상용,남성,51~60세,24
김포,2024-07-31,유학연수,남성,51~60세,1
김해,2024-07-31,유학연수,남성,51~60세,2
인천공항,2024-07-31,유학연수,남성,51~60세,12
제주공항,2024-07-31,유학연수,남성,51~60세,1
기타공항,2024-07-31,공용,남성,61세이상,6
기타항구,2024-07-31,공용,남성,61세이상,1
김포,2024-07-31,공용,남성,61세이상,14
김해,2024-07-31,공용,남성,61세이상,25
부산,2024-07-31,공용,남성,61세이상,7
인천공항,2024-07-31,공용,남성,61세이상,227
제주공항,2024-07-31,공용,남성,61세이상,1
기타공항,2024-07-31,관광,남성,61세이상,577
기타항구,2024-07-31,관광,남성,61세이상,8095
김포,2024-07-31,관광,남성,61세이상,3106
김해,2024-07-31,관광,남성,61세이상,4129
부산,2024-07-31,관광,남성,61세이상,1782
인천,2024-07-31,관광,남성,61세이상,2586
인천공항,2024-07-31,관광,남성,61세이상,20503
제주공항,2024-07-31,관광,남성,61세이상,2460
제주항,2024-07-31,관광,남성,61세이상,2378
기타공항,2024-07-31,기타,남성,61세이상,100
기타항구,2024-07-31,기타,남성,61세이상,57
김포,2024-07-31,기타,남성,61세이상,227
김해,2024-07-31,기타,남성,61세이상,215
부산,2024-07-31,기타,남성,61세이상,13
인천,2024-07-31,기타,남성,61세이상,40
인천공항,2024-07-31,기타,남성,61세이상,4859
제주공항,2024-07-31,기타,남성,61세이상,42
기타공항,2024-07-31,상용,남성,61세이상,5
기타항구,2024-07-31,상용,남성,61세이상,2
김포,2024-07-31,상용,남성,61세이상,54
김해,2024-07-31,상용,남성,61세이상,51
부산,2024-07-31,상용,남성,61세이상,5
인천공항,2024-07-31,상용,남성,61세이상,271
제주공항,2024-07-31,상용,남성,61세이상,7
김해,2024-07-31,유학연수,남성,61세이상,0
인천공항,2024-07-31,유학연수,남성,61세이상,3
기타공항,2024-07-31,공용,여성,20세 이하,57
김포,2024-07-31,공용,여성,20세 이하,14
김해,2024-07-31,공용,여성,20세 이하,31
부산,2024-07-31,공용,여성,20세 이하,1
인천공항,2024-07-31,공용,여성,20세 이하,594
제주공항,2024-07-31,공용,여성,20세 이하,1
기타공항,2024-07-31,관광,여성,20세 이하,2337
기타항구,2024-07-31,관광,여성,20세 이하,4020
김포,2024-07-31,관광,여성,20세 이하,8816
김해,2024-07-31,관광,여성,20세 이하,10013
부산,2024-07-31,관광,여성,20세 이하,1115
인천,2024-07-31,관광,여성,20세 이하,618
인천공항,2024-07-31,관광,여성,20세 이하,105367
제주공항,2024-07-31,관광,여성,20세 이하,16073
제주항,2024-07-31,관광,여성,20세 이하,2031
기타공항,2024-07-31,기타,여성,20세 이하,30
기타항구,2024-07-31,기타,여성,20세 이하,23
김포,2024-07-31,기타,여성,20세 이하,115
김해,2024-07-31,기타,여성,20세 이하,141
부산,2024-07-31,기타,여성,20세 이하,1
인천공항,2024-07-31,기타,여성,20세 이하,1802
제주공항,2024-07-31,기타,여성,20세 이하,19
김해,2024-07-31,상용,여성,20세 이하,0
인천공항,2024-07-31,상용,여성,20세 이하,11
기타공항,2024-07-31,유학연수,여성,20세 이하,15
기타항구,2024-07-31,유학연수,여성,20세 이하,1
김포,2024-07-31,유학연수,여성,20세 이하,83
김해,2024-07-31,유학연수,여성,20세 이하,104
부산,2024-07-31,유학연수,여성,20세 이하,2
인천공항,2024-07-31,유학연수,여성,20세 이하,1154
제주공항,2024-07-31,유학연수,여성,20세 이하,3
기타공항,2024-07-31,공용,여성,21~30세,14
김포,2024-07-31,공용,여성,21~30세,6
김해,2024-07-31,공용,여성,21~30세,12
인천공항,2024-07-31,공용,여성,21~30세,295
제주공항,2024-07-31,공용,여성,21~30세,0
기타공항,2024-07-31,관광,여성,21~30세,2387
기타항구,2024-07-31,관광,여성,21~30세,1102
김포,2024-07-31,관광,여성,21~30세,15321
김해,2024-07-31,관광,여성,21~30세,10962
부산,2024-07-31,관광,여성,21~30세,727
인천,2024-07-31,관광,여성,21~30세,218
인천공항,2024-07-31,관광,여성,21~30세,157349
제주공항,2024-07-31,관광,여성,21~30세,25219
제주항,2024-07-31,관광,여성,21~30세,543
기타공항,2024-07-31,기타,여성,21~30세,86
기타항구,2024-07-31,기타,여성,21~30세,11
김포,2024-07-31,기타,여성,21~30세,331
김해,2024-07-31,기타,여성,21~30세,396
부산,2024-07-31,기타,여성,21~30세,16
인천,2024-07-31,기타,여성,21~30세,6
인천공항,2024-07-31,기타,여성,21~30세,6007
제주공항,2024-07-31,기타,여성,21~30세,63
기타공항,2024-07-31,상용,여성,21~30세,6
김포,2024-07-31,상용,여성,21~30세,25
김해,2024-07-31,상용,여성,21~30세,11
인천공항,2024-07-31,상용,여성,21~30세,279
제주공항,2024-07-31,상용,여성,21~30세,4
기타공항,2024-07-31,유학연수,여성,21~30세,173
기타항구,2024-07-31,유학연수,여성,21~30세,1
김포,2024-07-31,유학연수,여성,21~30세,585
김해,2024-07-31,유학연수,여성,21~30세,1001
부산,2024-07-31,유학연수,여성,21~30세,17
인천,2024-07-31,유학연수,여성,21~30세,2
인천공항,2024-07-31,유학연수,여성,21~30세,10516
제주공항,2024-07-31,유학연수,여성,21~30세,82
기타공항,2024-07-31,공용,여성,31~40세,38
김포,2024-07-31,공용,여성,31~40세,13
김해,2024-07-31,공용,여성,31~40세,52
부산,2024-07-31,공용,여성,31~40세,0
인천공항,2024-07-31,공용,여성,31~40세,657
제주공항,2024-07-31,공용,여성,31~40세,1
기타공항,2024-07-31,관광,여성,31~40세,1871
기타항구,2024-07-31,관광,여성,31~40세,2685
김포,2024-07-31,관광,여성,31~40세,10545
김해,2024-07-31,관광,여성,31~40세,9160
부산,2024-07-31,관광,여성,31~40세,526
인천,2024-07-31,관광,여성,31~40세,522
인천공항,2024-07-31,관광,여성,31~40세,92461
제주공항,2024-07-31,관광,여성,31~40세,18884
제주항,2024-07-31,관광,여성,31~40세,1244
기타공항,2024-07-31,기타,여성,31~40세,92
기타항구,2024-07-31,기타,여성,31~40세,25
김포,2024-07-31,기타,여성,31~40세,356
김해,2024-07-31,기타,여성,31~40세,362
부산,2024-07-31,기타,여성,31~40세,1
인천,2024-07-31,기타,여성,31~40세,6
인천공항,2024-07-31,기타,여성,31~40세,6906
제주공항,2024-07-31,기타,여성,31~40세,143
기타공항,2024-07-31,상용,여성,31~40세,7
김포,2024-07-31,상용,여성,31~40세,52
김해,2024-07-31,상용,여성,31~40세,34
인천공항,2024-07-31,상용,여성,31~40세,574
제주공항,2024-07-31,상용,여성,31~40세,10
기타공항,2024-07-31,유학연수,여성,31~40세,27
김포,2024-07-31,유학연수,여성,31~40세,61
김해,2024-07-31,유학연수,여성,31~40세,103
부산,2024-07-31,유학연수,여성,31~40세,1
인천,2024-07-31,유학연수,여성,31~40세,1
